estacion,zona,timestamp,NO2,O3,PM10,PM2.5
Tres Olivos,3,2017-10-06 12:00:00,18,91,2,NA
Tres Olivos,3,2017-10-06 13:00:00,12,95,1,NA
Tres Olivos,3,2017-10-06 14:00:00,14,99,6,NA
Tres Olivos,3,2017-10-06 15:00:00,14,106,9,NA
Tres Olivos,3,2017-10-06 16:00:00,23,99,7,NA
Tres Olivos,3,2017-10-06 17:00:00,23,93,11,NA
Tres Olivos,3,2017-10-06 18:00:00,23,84,26,NA
Tres Olivos,3,2017-10-06 19:00:00,21,66,66,NA
Tres Olivos,3,2017-10-06 20:00:00,20,58,47,NA
Tres Olivos,3,2017-10-06 21:00:00,20,57,19,NA
Tres Olivos,3,2017-10-06 22:00:00,13,65,6,NA
Tres Olivos,3,2017-10-06 23:00:00,12,61,15,NA
Tres Olivos,3,2017-10-07 00:00:00,10,61,9,NA
Tres Olivos,3,2017-10-07 01:00:00,17,51,4,NA
Tres Olivos,3,2017-10-07 02:00:00,14,54,5,NA
Tres Olivos,3,2017-10-07 03:00:00,10,61,1,NA
Tres Olivos,3,2017-10-07 04:00:00,14,59,1,NA
Tres Olivos,3,2017-10-07 05:00:00,9,68,1,NA
Tres Olivos,3,2017-10-07 06:00:00,18,57,1,NA
Tres Olivos,3,2017-10-07 07:00:00,27,52,1,NA
Tres Olivos,3,2017-10-07 08:00:00,28,54,11,NA
Tres Olivos,3,2017-10-07 09:00:00,18,71,1,NA
Tres Olivos,3,2017-10-07 10:00:00,18,72,2,NA
Tres Olivos,3,2017-10-07 11:00:00,15,80,1,NA
Tres Olivos,3,2017-10-07 12:00:00,11,92,1,NA
Tres Olivos,3,2017-10-07 13:00:00,7,99,1,NA
Tres Olivos,3,2017-10-07 14:00:00,7,103,1,NA
Tres Olivos,3,2017-10-07 15:00:00,9,106,8,NA
Tres Olivos,3,2017-10-07 16:00:00,10,108,81,NA
Tres Olivos,3,2017-10-07 17:00:00,13,109,46,NA
Tres Olivos,3,2017-10-07 18:00:00,32,81,41,NA
Tres Olivos,3,2017-10-07 19:00:00,41,58,43,NA
Tres Olivos,3,2017-10-07 20:00:00,54,45,22,NA
Tres Olivos,3,2017-10-07 21:00:00,84,19,17,NA
Tres Olivos,3,2017-10-07 22:00:00,120,3,22,NA
Tres Olivos,3,2017-10-07 23:00:00,76,27,2,NA
Tres Olivos,3,2017-10-08 00:00:00,66,22,25,NA
Tres Olivos,3,2017-10-08 01:00:00,72,11,21,NA
Tres Olivos,3,2017-10-08 02:00:00,54,22,19,NA
Tres Olivos,3,2017-10-08 03:00:00,35,35,29,NA
Tres Olivos,3,2017-10-08 04:00:00,34,33,57,NA
Tres Olivos,3,2017-10-08 05:00:00,30,34,14,NA
Tres Olivos,3,2017-10-08 06:00:00,35,32,1,NA
Tres Olivos,3,2017-10-08 07:00:00,32,35,9,NA
Tres Olivos,3,2017-10-08 08:00:00,47,27,41,NA
Tres Olivos,3,2017-10-08 09:00:00,31,51,52,NA
Tres Olivos,3,2017-10-08 10:00:00,18,66,43,NA
Tres Olivos,3,2017-10-08 11:00:00,23,70,52,NA
Tres Olivos,3,2017-10-08 12:00:00,25,80,20,NA
Tres Olivos,3,2017-10-08 13:00:00,25,91,3,NA
Tres Olivos,3,2017-10-08 14:00:00,24,98,19,NA
Tres Olivos,3,2017-10-08 15:00:00,18,107,8,NA
Tres Olivos,3,2017-10-08 16:00:00,15,113,1,NA
Tres Olivos,3,2017-10-08 17:00:00,18,108,1,NA
Tres Olivos,3,2017-10-08 18:00:00,39,78,13,NA
Tres Olivos,3,2017-10-08 19:00:00,95,21,32,NA
Tres Olivos,3,2017-10-08 20:00:00,104,13,30,NA
Tres Olivos,3,2017-10-08 21:00:00,110,4,26,NA
Tres Olivos,3,2017-10-08 22:00:00,104,6,17,NA
Tres Olivos,3,2017-10-08 23:00:00,79,20,1,NA
Tres Olivos,3,2017-10-09 00:00:00,50,36,1,NA
Tres Olivos,3,2017-10-09 01:00:00,27,53,5,NA
Tres Olivos,3,2017-10-09 02:00:00,13,66,1,NA
Tres Olivos,3,2017-10-09 03:00:00,8,68,1,NA
Tres Olivos,3,2017-10-09 04:00:00,14,61,2,NA
Tres Olivos,3,2017-10-09 05:00:00,43,32,4,NA
Tres Olivos,3,2017-10-09 06:00:00,67,15,11,NA
Tres Olivos,3,2017-10-09 07:00:00,90,5,12,NA
Tres Olivos,3,2017-10-09 08:00:00,85,17,18,NA
Tres Olivos,3,2017-10-09 09:00:00,63,37,21,NA
Tres Olivos,3,2017-10-09 10:00:00,38,55,13,NA
Tres Olivos,3,2017-10-09 11:00:00,21,70,10,NA
Tres Olivos,3,2017-10-09 12:00:00,20,78,1,NA
Tres Olivos,3,2017-10-09 13:00:00,28,76,3,NA
Tres Olivos,3,2017-10-09 14:00:00,39,74,9,NA
Tres Olivos,3,2017-10-09 15:00:00,41,74,13,NA
Tres Olivos,3,2017-10-09 16:00:00,38,78,13,NA
Tres Olivos,3,2017-10-09 17:00:00,38,78,18,NA
Tres Olivos,3,2017-10-09 18:00:00,NA,NA,28,NA
Tres Olivos,3,2017-10-09 19:00:00,126,3,45,NA
Tres Olivos,3,2017-10-09 20:00:00,126,3,41,NA
Tres Olivos,3,2017-10-09 21:00:00,96,19,30,NA
Tres Olivos,3,2017-10-09 22:00:00,65,36,7,NA
Tres Olivos,3,2017-10-09 23:00:00,49,44,7,NA
Tres Olivos,3,2017-10-10 00:00:00,23,62,5,NA
Tres Olivos,3,2017-10-10 01:00:00,15,69,5,NA
Tres Olivos,3,2017-10-10 02:00:00,11,69,7,NA
Tres Olivos,3,2017-10-10 03:00:00,9,71,7,NA
Tres Olivos,3,2017-10-10 04:00:00,14,59,10,NA
Tres Olivos,3,2017-10-10 05:00:00,36,36,9,NA
Tres Olivos,3,2017-10-10 06:00:00,78,6,16,NA
Tres Olivos,3,2017-10-10 07:00:00,105,3,48,NA
Tres Olivos,3,2017-10-10 08:00:00,112,7,215,NA
Tres Olivos,3,2017-10-10 09:00:00,64,29,55,NA
Tres Olivos,3,2017-10-10 10:00:00,30,55,54,NA
Tres Olivos,3,2017-10-10 11:00:00,33,57,38,NA
Tres Olivos,3,2017-10-10 12:00:00,41,63,15,NA
Tres Olivos,3,2017-10-10 13:00:00,57,65,5,NA
Tres Olivos,3,2017-10-10 14:00:00,54,75,7,NA
Tres Olivos,3,2017-10-10 15:00:00,41,85,23,NA
Tres Olivos,3,2017-10-10 16:00:00,37,93,11,NA
Tres Olivos,3,2017-10-10 17:00:00,32,97,21,NA
Tres Olivos,3,2017-10-10 18:00:00,77,50,32,NA
Tres Olivos,3,2017-10-10 19:00:00,112,12,49,NA
Tres Olivos,3,2017-10-10 20:00:00,110,8,35,NA
Tres Olivos,3,2017-10-10 21:00:00,119,3,39,NA
Tres Olivos,3,2017-10-10 22:00:00,118,3,34,NA
Tres Olivos,3,2017-10-10 23:00:00,107,12,22,NA
Tres Olivos,3,2017-10-11 00:00:00,100,12,26,NA
Tres Olivos,3,2017-10-11 01:00:00,53,42,21,NA
Tres Olivos,3,2017-10-11 02:00:00,45,40,16,NA
Tres Olivos,3,2017-10-11 03:00:00,33,49,14,NA
Tres Olivos,3,2017-10-11 04:00:00,31,47,15,NA
Tres Olivos,3,2017-10-11 05:00:00,45,33,15,NA
Tres Olivos,3,2017-10-11 06:00:00,93,3,27,NA
Tres Olivos,3,2017-10-11 07:00:00,121,3,63,NA
Tres Olivos,3,2017-10-11 08:00:00,113,7,62,NA
Tres Olivos,3,2017-10-11 09:00:00,80,27,38,NA
Tres Olivos,3,2017-10-11 10:00:00,41,59,39,NA
Tres Olivos,3,2017-10-11 11:00:00,37,62,58,NA
Tres Olivos,3,2017-10-11 12:00:00,64,52,34,NA
Tres Olivos,3,2017-10-11 13:00:00,83,59,31,NA
Tres Olivos,3,2017-10-11 14:00:00,63,86,32,NA
Tres Olivos,3,2017-10-11 15:00:00,38,108,18,NA
Tres Olivos,3,2017-10-11 16:00:00,30,117,25,NA
Tres Olivos,3,2017-10-11 17:00:00,31,117,28,NA
Tres Olivos,3,2017-10-11 18:00:00,84,60,39,NA
Tres Olivos,3,2017-10-11 19:00:00,122,22,48,NA
Tres Olivos,3,2017-10-11 20:00:00,127,22,52,NA
Tres Olivos,3,2017-10-11 21:00:00,130,13,51,NA
Tres Olivos,3,2017-10-11 22:00:00,123,9,49,NA
Tres Olivos,3,2017-10-11 23:00:00,111,12,37,NA
Tres Olivos,3,2017-10-12 00:00:00,115,15,29,NA
Tres Olivos,3,2017-10-12 01:00:00,38,81,22,NA
Tres Olivos,3,2017-10-12 02:00:00,48,49,33,NA
Tres Olivos,3,2017-10-12 03:00:00,34,59,32,NA
Tres Olivos,3,2017-10-12 04:00:00,28,66,26,NA
Tres Olivos,3,2017-10-12 05:00:00,45,49,31,NA
Tres Olivos,3,2017-10-12 06:00:00,34,68,29,NA
Tres Olivos,3,2017-10-12 07:00:00,26,79,27,NA
Tres Olivos,3,2017-10-12 08:00:00,30,74,35,NA
Tres Olivos,3,2017-10-12 09:00:00,36,70,36,NA
Tres Olivos,3,2017-10-12 10:00:00,31,81,30,NA
Tres Olivos,3,2017-10-12 11:00:00,26,90,34,NA
Tres Olivos,3,2017-10-12 12:00:00,45,78,35,NA
Tres Olivos,3,2017-10-12 13:00:00,47,94,32,NA
Tres Olivos,3,2017-10-12 14:00:00,34,116,22,NA
Tres Olivos,3,2017-10-12 15:00:00,24,122,30,NA
Tres Olivos,3,2017-10-12 16:00:00,19,113,28,NA
Tres Olivos,3,2017-10-12 17:00:00,24,103,31,NA
Tres Olivos,3,2017-10-12 18:00:00,50,57,58,NA
Tres Olivos,3,2017-10-12 19:00:00,86,21,48,NA
Tres Olivos,3,2017-10-12 20:00:00,86,27,39,NA
Tres Olivos,3,2017-10-12 21:00:00,91,23,34,NA
Tres Olivos,3,2017-10-12 22:00:00,93,22,37,NA
Tres Olivos,3,2017-10-12 23:00:00,94,19,34,NA
Tres Olivos,3,2017-10-13 00:00:00,47,54,30,NA
Tres Olivos,3,2017-10-13 01:00:00,34,61,27,NA
Tres Olivos,3,2017-10-13 02:00:00,18,74,24,NA
Tres Olivos,3,2017-10-13 03:00:00,14,73,23,NA
Tres Olivos,3,2017-10-13 04:00:00,15,68,24,NA
Tres Olivos,3,2017-10-13 05:00:00,24,58,25,NA
Tres Olivos,3,2017-10-13 06:00:00,61,26,33,NA
Tres Olivos,3,2017-10-13 07:00:00,83,8,40,NA
Tres Olivos,3,2017-10-13 08:00:00,73,19,44,NA
Tres Olivos,3,2017-10-13 09:00:00,55,37,46,NA
Tres Olivos,3,2017-10-13 10:00:00,37,49,50,NA
Tres Olivos,3,2017-10-13 11:00:00,35,56,43,NA
Tres Olivos,3,2017-10-13 12:00:00,46,58,50,NA
Tres Olivos,3,2017-10-13 13:00:00,40,76,49,NA
Tres Olivos,3,2017-10-13 14:00:00,33,79,34,NA
Tres Olivos,3,2017-10-13 15:00:00,17,94,18,NA
Tres Olivos,3,2017-10-13 16:00:00,17,93,16,NA
Tres Olivos,3,2017-10-13 17:00:00,20,80,17,NA
Tres Olivos,3,2017-10-13 18:00:00,45,53,17,NA
Tres Olivos,3,2017-10-13 19:00:00,89,10,46,NA
Tres Olivos,3,2017-10-13 20:00:00,97,3,49,NA
Tres Olivos,3,2017-10-13 21:00:00,95,3,39,NA
Tres Olivos,3,2017-10-13 22:00:00,91,3,32,NA
Tres Olivos,3,2017-10-13 23:00:00,98,4,31,NA
Tres Olivos,3,2017-10-14 00:00:00,79,17,30,NA
Tres Olivos,3,2017-10-14 01:00:00,63,27,32,NA
Tres Olivos,3,2017-10-14 02:00:00,46,34,29,NA
Tres Olivos,3,2017-10-14 03:00:00,42,34,28,NA
Tres Olivos,3,2017-10-14 04:00:00,34,40,27,NA
Tres Olivos,3,2017-10-14 05:00:00,29,42,26,NA
Tres Olivos,3,2017-10-14 06:00:00,42,28,32,NA
Tres Olivos,3,2017-10-14 07:00:00,59,17,33,NA
Tres Olivos,3,2017-10-14 08:00:00,44,37,34,NA
Tres Olivos,3,2017-10-14 09:00:00,39,46,34,NA
Tres Olivos,3,2017-10-14 10:00:00,19,67,35,NA
Tres Olivos,3,2017-10-14 11:00:00,28,65,37,NA
Tres Olivos,3,2017-10-14 12:00:00,42,65,39,NA
Tres Olivos,3,2017-10-14 13:00:00,40,75,26,NA
Tres Olivos,3,2017-10-14 14:00:00,25,90,23,NA
Tres Olivos,3,2017-10-14 15:00:00,19,99,21,NA
Tres Olivos,3,2017-10-14 16:00:00,15,101,12,NA
Tres Olivos,3,2017-10-14 17:00:00,19,96,34,NA
Tres Olivos,3,2017-10-14 18:00:00,60,46,35,NA
Tres Olivos,3,2017-10-14 19:00:00,91,9,48,NA
Tres Olivos,3,2017-10-14 20:00:00,87,11,36,NA
Tres Olivos,3,2017-10-14 21:00:00,79,14,32,NA
Tres Olivos,3,2017-10-14 22:00:00,92,4,34,NA
Tres Olivos,3,2017-10-14 23:00:00,114,3,39,NA
Tres Olivos,3,2017-10-15 00:00:00,62,43,27,NA
Tres Olivos,3,2017-10-15 01:00:00,32,53,28,NA
Tres Olivos,3,2017-10-15 02:00:00,38,37,29,NA
Tres Olivos,3,2017-10-15 03:00:00,27,46,25,NA
Tres Olivos,3,2017-10-15 04:00:00,21,50,27,NA
Tres Olivos,3,2017-10-15 05:00:00,21,50,31,NA
Tres Olivos,3,2017-10-15 06:00:00,30,39,26,NA
Tres Olivos,3,2017-10-15 07:00:00,35,30,29,NA
Tres Olivos,3,2017-10-15 08:00:00,27,44,31,NA
Tres Olivos,3,2017-10-15 09:00:00,22,57,48,NA
Tres Olivos,3,2017-10-15 10:00:00,21,67,55,NA
Tres Olivos,3,2017-10-15 11:00:00,12,89,40,NA
Tres Olivos,3,2017-10-15 12:00:00,25,82,25,NA
Tres Olivos,3,2017-10-15 13:00:00,30,85,20,NA
Tres Olivos,3,2017-10-15 14:00:00,14,107,64,NA
Tres Olivos,3,2017-10-15 15:00:00,11,110,58,NA
Tres Olivos,3,2017-10-15 16:00:00,12,104,34,NA
Tres Olivos,3,2017-10-15 17:00:00,16,87,16,NA
Tres Olivos,3,2017-10-15 18:00:00,44,53,28,NA
Tres Olivos,3,2017-10-15 19:00:00,63,33,33,NA
Tres Olivos,3,2017-10-15 20:00:00,42,53,29,NA
Tres Olivos,3,2017-10-15 21:00:00,32,57,32,NA
Tres Olivos,3,2017-10-15 22:00:00,28,59,42,NA
Tres Olivos,3,2017-10-15 23:00:00,18,67,61,NA
Tres Olivos,3,2017-10-16 00:00:00,12,73,69,NA
Tres Olivos,3,2017-10-16 01:00:00,17,59,34,NA
Tres Olivos,3,2017-10-16 02:00:00,13,65,37,NA
Tres Olivos,3,2017-10-16 03:00:00,19,57,19,NA
Tres Olivos,3,2017-10-16 04:00:00,21,52,43,NA
Tres Olivos,3,2017-10-16 05:00:00,35,42,37,NA
Tres Olivos,3,2017-10-16 06:00:00,46,34,26,NA
Tres Olivos,3,2017-10-16 07:00:00,70,17,28,NA
Tres Olivos,3,2017-10-16 08:00:00,84,9,28,NA
Tres Olivos,3,2017-10-16 09:00:00,48,39,15,NA
Tres Olivos,3,2017-10-16 10:00:00,23,66,33,NA
Tres Olivos,3,2017-10-16 11:00:00,20,70,17,NA
Tres Olivos,3,2017-10-16 12:00:00,28,69,18,NA
Tres Olivos,3,2017-10-16 13:00:00,35,69,21,NA
Tres Olivos,3,2017-10-16 14:00:00,30,79,22,NA
Tres Olivos,3,2017-10-16 15:00:00,32,82,16,NA
Tres Olivos,3,2017-10-16 16:00:00,33,82,20,NA
Tres Olivos,3,2017-10-16 17:00:00,34,77,25,NA
Tres Olivos,3,2017-10-16 18:00:00,69,33,53,NA
Tres Olivos,3,2017-10-16 19:00:00,107,5,50,NA
Tres Olivos,3,2017-10-16 20:00:00,117,3,61,NA
Tres Olivos,3,2017-10-16 21:00:00,111,3,39,NA
Tres Olivos,3,2017-10-16 22:00:00,99,2,35,NA
Tres Olivos,3,2017-10-16 23:00:00,92,2,42,NA
Tres Olivos,3,2017-10-17 00:00:00,86,5,35,NA
Tres Olivos,3,2017-10-17 01:00:00,57,26,25,NA
Tres Olivos,3,2017-10-17 02:00:00,33,46,33,NA
Tres Olivos,3,2017-10-17 03:00:00,23,59,24,NA
Tres Olivos,3,2017-10-17 04:00:00,20,59,13,NA
Tres Olivos,3,2017-10-17 05:00:00,34,39,9,NA
Tres Olivos,3,2017-10-17 06:00:00,75,7,18,NA
Tres Olivos,3,2017-10-17 07:00:00,84,8,39,NA
Tres Olivos,3,2017-10-17 08:00:00,80,16,36,NA
Tres Olivos,3,2017-10-17 09:00:00,43,45,37,NA
Tres Olivos,3,2017-10-17 10:00:00,30,51,32,NA
Tres Olivos,3,2017-10-17 11:00:00,46,38,31,NA
Tres Olivos,3,2017-10-17 12:00:00,50,40,48,NA
Tres Olivos,3,2017-10-17 13:00:00,39,56,31,NA
Tres Olivos,3,2017-10-17 14:00:00,29,63,25,NA
Tres Olivos,3,2017-10-17 15:00:00,35,53,43,NA
Tres Olivos,3,2017-10-17 16:00:00,50,38,32,NA
Tres Olivos,3,2017-10-17 17:00:00,50,38,37,NA
Tres Olivos,3,2017-10-17 18:00:00,44,35,36,NA
Tres Olivos,3,2017-10-17 19:00:00,63,15,18,NA
Tres Olivos,3,2017-10-17 20:00:00,52,25,4,NA
Tres Olivos,3,2017-10-17 21:00:00,46,27,12,NA
Tres Olivos,3,2017-10-17 22:00:00,40,28,16,NA
Tres Olivos,3,2017-10-17 23:00:00,30,32,8,NA
Tres Olivos,3,2017-10-18 00:00:00,21,41,16,NA
Tres Olivos,3,2017-10-18 01:00:00,17,40,16,NA
Tres Olivos,3,2017-10-18 02:00:00,15,41,9,NA
Tres Olivos,3,2017-10-18 03:00:00,14,45,3,NA
Tres Olivos,3,2017-10-18 04:00:00,20,39,4,NA
Tres Olivos,3,2017-10-18 05:00:00,20,34,3,NA
Tres Olivos,3,2017-10-18 06:00:00,35,34,6,NA
Tres Olivos,3,2017-10-18 07:00:00,56,26,3,NA
Tres Olivos,3,2017-10-18 08:00:00,61,32,3,NA
Tres Olivos,3,2017-10-18 09:00:00,59,33,7,NA
Tres Olivos,3,2017-10-18 10:00:00,57,32,12,NA
Tres Olivos,3,2017-10-18 11:00:00,48,39,6,NA
Tres Olivos,3,2017-10-18 12:00:00,35,51,2,NA
Tres Olivos,3,2017-10-18 13:00:00,28,51,5,NA
Tres Olivos,3,2017-10-18 14:00:00,26,54,1,NA
Tres Olivos,3,2017-10-18 15:00:00,26,51,3,NA
Tres Olivos,3,2017-10-18 16:00:00,27,51,1,NA
Tres Olivos,3,2017-10-18 17:00:00,39,44,6,NA
Tres Olivos,3,2017-10-18 18:00:00,54,28,7,NA
Tres Olivos,3,2017-10-18 19:00:00,58,25,2,NA
Tres Olivos,3,2017-10-18 20:00:00,59,20,6,NA
Tres Olivos,3,2017-10-18 21:00:00,44,32,4,NA
Tres Olivos,3,2017-10-18 22:00:00,31,38,1,NA
Tres Olivos,3,2017-10-18 23:00:00,34,19,2,NA
Tres Olivos,3,2017-10-19 00:00:00,55,3,3,NA
Tres Olivos,3,2017-10-19 01:00:00,61,3,7,NA
Tres Olivos,3,2017-10-19 02:00:00,62,3,10,NA
Tres Olivos,3,2017-10-19 03:00:00,62,3,7,NA
Tres Olivos,3,2017-10-19 04:00:00,54,5,14,NA
Tres Olivos,3,2017-10-19 05:00:00,46,10,7,NA
Tres Olivos,3,2017-10-19 06:00:00,53,4,2,NA
Tres Olivos,3,2017-10-19 07:00:00,68,3,17,NA
Tres Olivos,3,2017-10-19 08:00:00,70,5,16,NA
Tres Olivos,3,2017-10-19 09:00:00,64,12,43,NA
Tres Olivos,3,2017-10-19 10:00:00,61,22,30,NA
Tres Olivos,3,2017-10-19 11:00:00,33,48,1,NA
Tres Olivos,3,2017-10-19 12:00:00,27,56,3,NA
Tres Olivos,3,2017-10-19 13:00:00,15,74,1,NA
Tres Olivos,3,2017-10-19 14:00:00,18,75,1,NA
Tres Olivos,3,2017-10-19 15:00:00,19,73,9,NA
Tres Olivos,3,2017-10-19 16:00:00,24,71,14,NA
Tres Olivos,3,2017-10-19 17:00:00,27,69,11,NA
Tres Olivos,3,2017-10-19 18:00:00,49,44,11,NA
Tres Olivos,3,2017-10-19 19:00:00,53,40,5,NA
Tres Olivos,3,2017-10-19 20:00:00,51,37,14,NA
Tres Olivos,3,2017-10-19 21:00:00,38,44,23,NA
Tres Olivos,3,2017-10-19 22:00:00,23,50,33,NA
Tres Olivos,3,2017-10-19 23:00:00,17,51,16,NA
Tres Olivos,3,2017-10-20 00:00:00,11,58,11,NA
Tres Olivos,3,2017-10-20 01:00:00,9,56,5,NA
Tres Olivos,3,2017-10-20 02:00:00,12,48,8,NA
Tres Olivos,3,2017-10-20 03:00:00,15,43,2,NA
Tres Olivos,3,2017-10-20 04:00:00,21,34,4,NA
Tres Olivos,3,2017-10-20 05:00:00,28,25,2,NA
Tres Olivos,3,2017-10-20 06:00:00,50,7,12,NA
Tres Olivos,3,2017-10-20 07:00:00,71,4,31,NA
Tres Olivos,3,2017-10-20 08:00:00,80,5,64,NA
Tres Olivos,3,2017-10-20 09:00:00,64,14,40,NA
Tres Olivos,3,2017-10-20 10:00:00,68,18,33,NA
Tres Olivos,3,2017-10-20 11:00:00,75,21,50,NA
Tres Olivos,3,2017-10-20 12:00:00,40,45,30,NA
Tres Olivos,3,2017-10-20 13:00:00,28,57,18,NA
Tres Olivos,3,2017-10-20 14:00:00,25,62,17,NA
Tres Olivos,3,2017-10-20 15:00:00,26,61,13,NA
Tres Olivos,3,2017-10-20 16:00:00,26,62,2,NA
Tres Olivos,3,2017-10-20 17:00:00,31,59,2,NA
Tres Olivos,3,2017-10-20 18:00:00,44,45,7,NA
Tres Olivos,3,2017-10-20 19:00:00,60,30,16,NA
Tres Olivos,3,2017-10-20 20:00:00,69,20,17,NA
Tres Olivos,3,2017-10-20 21:00:00,82,8,23,NA
Tres Olivos,3,2017-10-20 22:00:00,80,6,26,NA
Tres Olivos,3,2017-10-20 23:00:00,64,12,16,NA
Tres Olivos,3,2017-10-21 00:00:00,56,13,18,NA
Tres Olivos,3,2017-10-21 01:00:00,56,4,13,NA
Tres Olivos,3,2017-10-21 02:00:00,52,3,7,NA
Tres Olivos,3,2017-10-21 03:00:00,42,8,13,NA
Tres Olivos,3,2017-10-21 04:00:00,40,7,11,NA
Tres Olivos,3,2017-10-21 05:00:00,35,7,10,NA
Tres Olivos,3,2017-10-21 06:00:00,39,3,13,NA
Tres Olivos,3,2017-10-21 07:00:00,41,5,28,NA
Tres Olivos,3,2017-10-21 08:00:00,38,12,38,NA
Tres Olivos,3,2017-10-21 09:00:00,32,21,16,NA
Tres Olivos,3,2017-10-21 10:00:00,28,26,11,NA
Tres Olivos,3,2017-10-21 11:00:00,21,33,4,NA
Tres Olivos,3,2017-10-21 12:00:00,17,40,4,NA
Tres Olivos,3,2017-10-21 13:00:00,15,49,2,NA
Tres Olivos,3,2017-10-21 14:00:00,15,52,7,NA
Tres Olivos,3,2017-10-21 15:00:00,13,53,3,NA
Tres Olivos,3,2017-10-21 16:00:00,12,65,1,NA
Tres Olivos,3,2017-10-21 17:00:00,19,58,2,NA
Tres Olivos,3,2017-10-21 18:00:00,29,48,3,NA
Tres Olivos,3,2017-10-21 19:00:00,27,51,1,NA
Tres Olivos,3,2017-10-21 20:00:00,31,50,1,NA
Tres Olivos,3,2017-10-21 21:00:00,19,66,1,NA
Tres Olivos,3,2017-10-21 22:00:00,33,43,22,NA
Tres Olivos,3,2017-10-21 23:00:00,25,50,5,NA
Tres Olivos,3,2017-10-22 00:00:00,25,51,2,NA
Tres Olivos,3,2017-10-22 01:00:00,20,51,5,NA
Tres Olivos,3,2017-10-22 02:00:00,16,52,5,NA
Tres Olivos,3,2017-10-22 03:00:00,16,47,7,NA
Tres Olivos,3,2017-10-22 04:00:00,14,50,3,NA
Tres Olivos,3,2017-10-22 05:00:00,14,47,5,NA
Tres Olivos,3,2017-10-22 06:00:00,12,48,4,NA
Tres Olivos,3,2017-10-22 07:00:00,14,45,6,NA
Tres Olivos,3,2017-10-22 08:00:00,16,45,12,NA
Tres Olivos,3,2017-10-22 09:00:00,15,54,11,NA
Tres Olivos,3,2017-10-22 10:00:00,12,59,12,NA
Tres Olivos,3,2017-10-22 11:00:00,12,67,4,NA
Tres Olivos,3,2017-10-22 12:00:00,11,74,4,NA
Tres Olivos,3,2017-10-22 13:00:00,12,78,2,NA
Tres Olivos,3,2017-10-22 14:00:00,11,84,1,NA
Tres Olivos,3,2017-10-22 15:00:00,9,89,4,NA
Tres Olivos,3,2017-10-22 16:00:00,12,86,10,NA
Tres Olivos,3,2017-10-22 17:00:00,14,83,5,NA
Tres Olivos,3,2017-10-22 18:00:00,30,55,25,NA
Tres Olivos,3,2017-10-22 19:00:00,42,37,19,NA
Tres Olivos,3,2017-10-22 20:00:00,86,6,14,NA
Tres Olivos,3,2017-10-22 21:00:00,65,27,15,NA
Tres Olivos,3,2017-10-22 22:00:00,29,51,8,NA
Tres Olivos,3,2017-10-22 23:00:00,20,54,4,NA
Tres Olivos,3,2017-10-23 00:00:00,18,53,6,NA
Tres Olivos,3,2017-10-23 01:00:00,13,52,5,NA
Tres Olivos,3,2017-10-23 02:00:00,9,55,3,NA
Tres Olivos,3,2017-10-23 03:00:00,9,53,1,NA
Tres Olivos,3,2017-10-23 04:00:00,15,47,2,NA
Tres Olivos,3,2017-10-23 05:00:00,17,46,3,NA
Tres Olivos,3,2017-10-23 06:00:00,56,13,7,NA
Tres Olivos,3,2017-10-23 07:00:00,77,4,15,NA
Tres Olivos,3,2017-10-23 08:00:00,83,7,23,NA
Tres Olivos,3,2017-10-23 09:00:00,67,20,17,NA
Tres Olivos,3,2017-10-23 10:00:00,42,39,10,NA
Tres Olivos,3,2017-10-23 11:00:00,36,47,4,NA
Tres Olivos,3,2017-10-23 12:00:00,44,51,1,NA
Tres Olivos,3,2017-10-23 13:00:00,33,65,1,NA
Tres Olivos,3,2017-10-23 14:00:00,31,68,1,NA
Tres Olivos,3,2017-10-23 15:00:00,33,67,2,NA
Tres Olivos,3,2017-10-23 16:00:00,45,55,7,NA
Tres Olivos,3,2017-10-23 17:00:00,50,48,17,NA
Tres Olivos,3,2017-10-23 18:00:00,80,8,57,NA
Tres Olivos,3,2017-10-23 19:00:00,95,3,29,NA
Tres Olivos,3,2017-10-23 20:00:00,98,3,21,NA
Tres Olivos,3,2017-10-23 21:00:00,83,7,5,NA
Tres Olivos,3,2017-10-23 22:00:00,90,4,13,NA
Tres Olivos,3,2017-10-23 23:00:00,63,19,25,NA
Tres Olivos,3,2017-10-24 00:00:00,31,42,9,NA
Tres Olivos,3,2017-10-24 01:00:00,18,50,6,NA
Tres Olivos,3,2017-10-24 02:00:00,15,47,6,NA
Tres Olivos,3,2017-10-24 03:00:00,14,47,2,NA
Tres Olivos,3,2017-10-24 04:00:00,19,41,5,NA
Tres Olivos,3,2017-10-24 05:00:00,30,33,3,NA
Tres Olivos,3,2017-10-24 06:00:00,69,3,14,NA
Tres Olivos,3,2017-10-24 07:00:00,80,3,18,NA
Tres Olivos,3,2017-10-24 08:00:00,73,9,21,NA
Tres Olivos,3,2017-10-24 09:00:00,63,20,27,NA
Tres Olivos,3,2017-10-24 10:00:00,47,40,11,NA
Tres Olivos,3,2017-10-24 11:00:00,37,56,2,NA
Tres Olivos,3,2017-10-24 12:00:00,25,70,2,NA
Tres Olivos,3,2017-10-24 13:00:00,32,67,13,NA
Tres Olivos,3,2017-10-24 14:00:00,34,66,11,NA
Tres Olivos,3,2017-10-24 15:00:00,NA,NA,10,NA
